PC1_NPC,PC1_DAN,Group
0.056262462,0.047245401,B
-0.045199556,-0.054218225,B
0.113282799,0.104257169,B
-0.058373994,-0.067407669,B
0.057241295,0.048195738,B
-0.06597151,-0.075020808,B
0.128506457,0.119438238,B
-0.074306702,-0.083397865,B
-0.06828879,-0.077384988,B
0.107294901,0.09816871,B
-0.000356971,-0.0095233,B
0.105989062,0.096819379,B
0.049629563,0.040398708,B
0.039313451,0.030079163,B
0.049394022,0.04015157,B
-0.062696165,-0.071939721,B
0.165229628,0.155975791,B
0.128415643,0.119134873,B
-0.07067338,-0.079962708,B
0.06864521,0.05934545,B
-0.057011382,-0.066311447,B
-0.070432708,-0.079757857,B
0.07633759,0.067012188,B
-0.048919966,-0.058250478,B
-0.067994696,-0.077344978,B
-0.102427582,-0.11178231,B
-0.031761101,-0.041116551,B
0.06274778,0.053365424,B
0.084190431,0.074764062,B
-0.053798471,-0.063232029,B
-0.05668995,-0.066140459,B
-0.070215146,-0.07967329,B
0.068079427,0.058613357,B
-0.008669114,-0.018146454,B
-0.046840853,-0.056343487,B
-0.055937864,-0.06547176,B
-0.057500092,-0.067041903,B
0.101153583,0.091601674,B
-0.062248165,-0.071801704,B
0.063189974,0.053625606,B
0.055262242,0.045673384,B
-0.038590376,-0.048222111,B
0.002106195,-0.007537151,B
0.081204572,0.071533065,B
0.038781877,0.029050742,B
0.083500644,0.073769146,B
0.144660157,0.134905914,B
-0.013335668,-0.023098779,B
0.055816999,0.046026069,B
0.063305934,0.05345615,B
0.123370409,0.113516154,B
-0.055721788,-0.065590266,B
-0.066464853,-0.076343891,B
-0.051751788,-0.061643443,B
0.1223959,0.112503472,B
0.009768693,-0.000138691,B
-0.050639829,-0.060557057,B
-0.024025562,-0.033946483,B
-0.009059952,-0.019069886,B
0.061328013,0.051259645,B
-0.073586134,-0.083677424,B
-0.035922332,-0.046033664,B
-0.006908807,-0.017046288,B
0.095777469,0.085633996,B
-0.047389201,-0.057556227,B
0.059473677,0.049291457,B
-0.060912188,-0.071109698,B
-0.027877625,-0.038080667,B
-0.04903974,-0.059285817,B
0.073895387,0.063615631,B
0.002043964,-0.008275732,B
-0.055812477,-0.066165164,B
0.080255357,0.069900122,B
-0.048625057,-0.059025135,B
0.06244557,0.052044957,B
-0.102498703,-0.112900912,B
-0.085069267,-0.095472838,B
-0.097027508,-0.107452254,B
-0.054231186,-0.064671921,B
-0.060284466,-0.07076984,B
-0.053104452,-0.06359064,B
-0.060851666,-0.071339447,B
-0.019273818,-0.029776688,B
-0.068229355,-0.0787518,B
0.128067983,0.117524789,B
0.073737147,0.063189195,B
0.061482239,0.050920294,B
0.057129942,0.0465677,B
-0.013651938,-0.024232201,B
-0.029550437,-0.040132361,B
-0.029605615,-0.040187612,B
-0.073074434,-0.083661665,B
0.065790385,0.055185656,B
-0.0821138,-0.092723731,B
-0.073342618,-0.08395261,B
0.101330248,0.090646627,B
-0.032400574,-0.04311249,B
0.060524541,0.049787187,B
-0.068374996,-0.079121047,B
-0.045445762,-0.056200267,B
0.084816691,0.074057639,B
0.06848425,0.057701146,B
-0.037462195,-0.048252616,B
0.060600599,0.049770194,B
0.07191011,0.061064892,B
-0.061151655,-0.072025616,B
-0.062620861,-0.073509932,B
-0.069422666,-0.08031438,B
-0.113065068,-0.123972808,B
0.108716243,0.097787135,B
-0.050456037,-0.06140798,B
-0.025457163,-0.036456588,B
-0.009621269,-0.020643877,B
-0.046742288,-0.057775408,B
0.010828203,-0.000219798,B
-0.073433626,-0.084493616,B
0.04593046,0.034866918,B
-0.010656907,-0.021779821,B
-0.061496349,-0.072625227,B
-0.003821087,-0.014952576,B
-0.034791348,-0.045925889,B
0.005248683,-0.005888345,B
-0.010824007,-0.021980963,B
-0.066405736,-0.077572303,B
0.077926244,0.066758586,B
0.067490089,0.056315442,B
-0.054116295,-0.065298001,B
0.058570005,0.04737698,B
0.075349637,0.064136217,B
-0.074470431,-0.085685228,B
-0.059780103,-0.071005799,B
0.046356094,0.035122171,B
-0.01486227,-0.02611633,B
-0.022293168,-0.033550958,B
-0.067120831,-0.078380888,B
0.063521087,0.052228652,B
0.017256636,0.005941234,B
-0.04233972,-0.053657756,B
-0.045905002,-0.057228527,B
-0.016865385,-0.028194692,B
-0.047456817,-0.058788358,B
0.068765026,0.057425292,B
0.01952577,0.008157888,B
0.06658598,0.055217243,B
0.077338926,0.065956687,B
-0.055105511,-0.06653334,B
-0.067468659,-0.078925316,B
-0.001453472,-0.012910423,B
-0.061478623,-0.07293634,B
0.022404938,0.010934796,B
0.044571659,0.033084432,B
0.049078352,0.037565733,B
-0.065423748,-0.076943481,B
-0.054646103,-0.066166237,B
-0.056676051,-0.068199483,B
0.073122571,0.061553633,B
-0.008322472,-0.019893974,B
0.112111832,0.100540282,B
-0.104499122,-0.116087242,B
0.023924817,0.012306116,B
0.111940859,0.100310888,B
-0.058874554,-0.070528093,B
-0.056141978,-0.067838738,B
-0.027134286,-0.038842211,B
-0.066896908,-0.078611886,B
0.041527417,0.029810425,B
-0.048623654,-0.060354812,B
-0.072687359,-0.084431943,B
-0.040902485,-0.052658205,B
-0.011359512,-0.023122798,B
0.067733817,0.055947258,B
0.103354846,0.091567805,B
0.050786405,0.038985567,B
-0.056289996,-0.068098366,B
0.125385315,0.113560758,B
-0.062648002,-0.074480127,B
-0.069192142,-0.081033556,B
0.042040512,0.030194736,B
0.07241655,0.060561941,B
-0.039520745,-0.051384847,B
0.095878546,0.083991471,B
0.073340675,0.061412259,B
0.03135503,0.01942571,B
-0.05856191,-0.070496977,B
-0.000501613,-0.012437439,B
-0.018656789,-0.030639974,B
-0.060624728,-0.072613204,B
-0.029212309,-0.04120897,B
0.029069847,0.017072095,B
-0.057597203,-0.069596008,B
0.096119834,0.084104702,B
0.113212192,0.101175327,B
0.045279245,0.033238969,B
0.040581969,0.02852452,B
-0.057880425,-0.069940552,B
-0.066822405,-0.078894749,B
0.058645865,0.046525776,B
-0.068461496,-0.080584052,B
0.040310616,0.028160904,B
-0.002049399,-0.014201277,B
-0.018891483,-0.031050833,B
-0.057323154,-0.069516016,B
-0.016740319,-0.028942381,B
0.012135203,-0.000142232,B
-0.056715465,-0.068996379,B
-0.054900289,-0.06719025,B
0.0484978,0.036192503,B
-0.057970837,-0.070277807,B
-0.034497293,-0.046813135,B
0.047887918,0.035552577,B
-0.060201877,-0.072550649,B
0.004844872,-0.007538462,B
0.058744447,0.046348401,B
-0.049816771,-0.062214278,B
-0.056898956,-0.069334107,B
0.077056512,0.064557148,B
0.151636388,0.139121045,B
-0.091185514,-0.103727401,B
0.065836656,0.053283172,B
-0.010156957,-0.022716821,B
-0.056424641,-0.068990472,B
0.053332806,0.040764872,B
-0.074523604,-0.087112358,B
0.01136731,-0.001233673,B
0.11211185,0.099481684,B
0.062630996,0.049978292,B
0.129810374,0.117102647,B
-0.05403994,-0.06677204,B
-0.008690355,-0.021471092,B
-0.068182275,-0.080979815,B
-0.011624914,-0.024427717,B
-0.033163951,-0.045968012,B
0.083255835,0.070450858,B
-0.040764959,-0.05358623,B
-0.078202928,-0.091040985,B
0.095152569,0.082251875,B
-0.054502664,-0.067413133,B
0.076322542,0.063380951,B
0.122978904,0.110036607,B
0.013014397,6.39E-05,B
-0.013167642,-0.026133186,B
0.029964498,0.016993077,B
0.054284378,0.041308909,B
0.067404911,0.054411892,B
-0.055783504,-0.06878359,B
-0.069443575,-0.08244598,B
-0.059800445,-0.072805381,B
-0.057093481,-0.070106559,B
-0.000875337,-0.01390678,B
0.175432581,0.162400819,B
-0.031812445,-0.044853373,B
-0.049374976,-0.062469075,B
0.014417065,0.001306783,B
-0.050570389,-0.063694514,B
-0.058554528,-0.071685166,B
0.04507744,0.03192092,B
0.110368476,0.097209757,B
-0.035993069,-0.049162014,B
-0.056801772,-0.06997716,B
-0.040204162,-0.053381799,B
0.064194147,0.05098103,B
0.057572381,0.044358367,B
0.062957683,0.049741861,B
0.065768577,0.052548714,B
0.086545996,0.073317966,B
0.014480085,0.001251921,B
0.085498028,0.072266082,B
-0.041759288,-0.054994275,B
-0.043327537,-0.056592282,B
0.053126657,0.039843893,B
0.062142974,0.048832992,B
0.075255442,0.061930132,B
-0.028429309,-0.041797962,B
0.029209056,0.015839017,B
0.070121309,0.056751009,B
-0.056879543,-0.070294215,B
-0.071448858,-0.084911334,B
-0.054613128,-0.068148182,B
0.064321623,0.050748618,B
-0.077086379,-0.090663278,B
0.070612161,0.057031238,B
-0.015978463,-0.029572644,B
0.06062922,0.047012962,B
0.156353503,0.142730868,B
0.065779315,0.052150197,B
-0.056934901,-0.07059204,B
-0.053626285,-0.067317076,B
0.055222356,0.041528879,B
0.085184547,0.071482815,B
-0.066422293,-0.080141062,B
-0.014605084,-0.028335493,B
-0.035686268,-0.049455603,B
0.06035706,0.04658284,B
0.080084875,0.066300375,B
0.057671605,0.04382389,B
0.023602089,0.009705017,B
-0.000897454,-0.014824002,B
0.02179388,0.007756077,B
-0.083921765,-0.098035395,B
-0.047227124,-0.061358862,B
-0.064729869,-0.078897055,B
0.108411262,0.094226909,B
0.033784447,0.019580367,B
0.059770866,0.045565927,B
0.120882031,0.106671822,B
-0.060716523,-0.074935945,B
-0.023194272,-0.037452957,B
0.09373561,0.079473821,B
-0.021467873,-0.035741324,B
-0.066380214,-0.080656568,B
-0.024005443,-0.038322204,B
-0.081680667,-0.096018466,B
0.030847904,0.01650905,B
-0.05765405,-0.072033688,B
0.064265762,0.049872688,B
-0.076598142,-0.091007961,B
0.03018929,0.015778438,B
-0.050130611,-0.064548224,B
0.071240053,0.05681212,B
0.010308699,-0.00412556,B
-0.037554641,-0.051996754,B
-0.098809149,-0.113261218,B
-0.030147458,-0.044630591,B
0.038229715,0.023743131,B
-0.033368327,-0.047856656,B
-0.097896343,-0.112393175,B
-0.007857946,-0.022386715,B
-0.001510628,-0.016041331,B
-0.014192881,-0.028734442,B
0.043125834,0.028537053,B
-0.039189802,-0.053780367,B
-0.033388296,-0.047990146,B
0.076362035,0.061751616,B
0.000496635,-0.014117975,B
-0.066641898,-0.081257869,B
0.031383652,0.016718265,B
0.067284769,0.052613045,B
0.056750598,0.042067084,B
-0.027209306,-0.041921372,B
0.087875493,0.07313095,B
-0.072001752,-0.086747864,B
0.049896389,0.035106456,B
0.067107981,0.052293172,B
-0.039084535,-0.053906802,B
0.090825679,0.075996639,B
-0.07666375,-0.091508067,B
0.099277631,0.08442777,B
0.065257496,0.050407492,B
-0.039049756,-0.05391439,B
0.084397728,0.069525093,B
0.11981777,0.104899502,B
-0.068198604,-0.083128129,B
0.02554562,0.010583505,B
0.125583504,0.110617468,B
0.080117074,0.065125795,B
-0.049785169,-0.064818037,B
0.063140916,0.048098531,B
0.024398647,0.009353029,B
0.071196838,0.056150616,B
0.093596968,0.078458437,B
0.124395446,0.109255692,B
0.068703882,0.053552898,B
-0.049486834,-0.064642046,B
0.068048892,0.0528899,B
0.06236772,0.047207994,B
0.068579325,0.053400594,B
-0.034644661,-0.049873263,B
-0.031252166,-0.046483754,B
0.092459037,0.077192479,B
0.11142578,0.09613834,B
0.068243232,0.052948294,B
0.061051706,0.045751041,B
0.070873245,0.055556816,B
-0.057506959,-0.07282583,B
-0.00856717,-0.023906383,B
0.085614156,0.070268171,B
-0.067242562,-0.08260902,B
0.158546654,0.143158894,B
-0.071885916,-0.087275116,B
0.045266681,0.02984916,B
-0.037265816,-0.052689739,B
0.125339534,0.109883221,B
-0.063203757,-0.078752166,B
-0.053557784,-0.069115368,B
-0.057472903,-0.073041257,B
-0.058776755,-0.0743685,B
-0.057611004,-0.073205309,B
-0.02349956,-0.039112808,B
-0.084618435,-0.100242278,B
-0.033998319,-0.049706,B
0.070792078,0.054976866,B
0.108559883,0.092742736,B
-0.021273542,-0.037106104,B
0.090472273,0.074609582,B
0.019514184,0.003626512,B
-0.08156434,-0.097472618,B
-0.059216193,-0.075127945,B
-0.037443776,-0.053361168,B
0.099523498,0.083601895,B
0.080717457,0.064780784,B
-0.032595198,-0.048543902,B
0.073227426,0.057251182,B
-0.032487943,-0.048464209,B
-0.067806488,-0.083854161,B
-0.009157821,-0.025205609,B
0.040963557,0.024893764,B
0.101280403,0.085206219,B
0.115450466,0.099374354,B
0.067873832,0.051755641,B
0.089625357,0.073485863,B
-0.039617078,-0.055774994,B
0.062065084,0.045905976,B
0.026011917,0.009815595,B
0.067631688,0.051430798,B
-0.036047168,-0.05225337,B
0.057261623,0.041055185,B
-0.050909535,-0.067154988,B
-0.064877448,-0.08112395,B
-0.09739609,-0.113668303,B
-0.060141773,-0.076430141,B
-0.008986792,-0.025297014,B
-0.017632331,-0.033951032,B
-0.004218755,-0.020556547,B
-0.041990179,-0.058354031,B
-0.101568593,-0.117949511,B
-0.063685666,-0.080099377,B
0.046322204,0.029885392,B
-0.036785687,-0.053242018,B
0.029940151,0.01346578,B
-0.099886848,-0.116368339,B
0.035581332,0.019078183,B
-0.060755613,-0.077286655,B
-0.034383143,-0.05095143,B
0.066753097,0.050174956,B
-0.034909397,-0.051508962,B
-0.067488213,-0.084090746,B
-0.051752896,-0.068397779,B
-0.056093112,-0.07274012,B
-0.092177915,-0.108828017,B
-0.030431425,-0.047084397,B
-0.06042113,-0.077074116,B
-0.055867208,-0.07256052,B
0.021678101,0.004975938,B
0.074243272,0.057535097,B
-0.055028702,-0.071760441,B
0.116311542,0.099570869,B
-0.024749081,-0.041492436,B
0.052388625,0.035617317,B
-0.059475268,-0.076270903,B
-0.04074642,-0.057584711,B
-0.033610122,-0.050481034,B
0.093277764,0.076377481,B
0.085451413,0.068453606,B
-0.021368195,-0.038369809,B
0.067579434,0.050536288,B
-0.0400398,-0.05710851,B
0.08626159,0.069157919,B
0.054356073,0.037235265,B
0.171117807,0.153973192,B
-0.05641854,-0.073579888,B
-0.045553119,-0.062727849,B
0.097110396,0.079930485,B
0.082223902,0.065009775,B
0.055209368,0.037987955,B
-0.099232587,-0.116506846,B
0.047219034,0.029866414,B
0.023788001,0.00639225,B
0.101833389,0.084426881,B
0.073842737,0.056429334,B
0.074331105,0.056863057,B
0.057559595,0.040088599,B
0.074506956,0.057030457,B
-0.007859583,-0.025352007,B
0.087531209,0.070029074,B
-0.052520183,-0.070030037,B
0.144722228,0.1272088,B
-0.101960738,-0.119496405,B
0.043880867,0.026342716,B
-0.009130544,-0.026689964,B
0.062388417,0.044818261,B
0.100772126,0.083187398,B
0.100234751,0.082629709,B
0.075193703,0.057410912,B
0.084714655,0.066886483,B
0.073537855,0.055702523,B
0.065700155,0.047844193,B
-0.079068223,-0.09696575,B
0.032370184,0.014456367,B
0.06680862,0.048807352,B
-0.105608816,-0.123626728,B
-0.044900262,-0.06295388,B
0.028341582,0.010281808,B
-0.032583349,-0.050648809,B
0.080019939,0.061929683,B
0.052958633,0.034863284,B
0.07792881,0.059829532,B
0.059726841,0.041622432,B
0.035186636,0.017050317,B
-0.025786518,-0.044032768,B
-0.023349752,-0.041614797,B
-0.03626205,-0.054533205,B
0.05541336,0.037112203,B
-0.072580933,-0.090901971,B
-0.030813927,-0.049138541,B
-0.017495583,-0.035827156,B
-0.0384272,-0.05676219,B
-0.06928395,-0.087632474,B
0.001514854,-0.016881418,B
0.098072028,0.079659618,B
-0.021997797,-0.040426539,B
0.01599847,-0.002455618,B
0.038503034,0.02002907,B
-0.079967706,-0.098483747,B
0.087463897,0.068942795,B
-0.037890382,-0.056411536,B
0.101853734,0.083331834,B
-0.030317468,-0.048843215,B
0.108065307,0.089531515,B
0.065068805,0.046515353,B
0.163876437,0.145273959,B
-0.055923337,-0.074527927,B
-0.062696458,-0.081305576,B
-0.06322118,-0.081837796,B
0.04696788,0.028346688,B
-0.011567412,-0.030250561,B
-0.027205253,-0.045890186,B
-0.032775463,-0.051491936,B
-0.094351297,-0.113105164,B
-0.070972165,-0.089729033,B
-0.06052129,-0.079316899,B
0.076316205,0.057485856,B
-0.040079474,-0.058916353,B
-0.004814688,-0.023669535,B
0.072812789,0.053942223,B
0.058228991,0.039318511,B
0.065314139,0.046392507,B
-0.020404655,-0.03935879,B
-0.047884851,-0.066840781,B
0.065437272,0.046477813,B
-0.065884336,-0.084855052,B
-0.019156065,-0.038128331,B
0.05552804,0.036502042,B
0.00158281,-0.017445085,B
0.022007892,0.002931685,B
-0.0297376,-0.048864054,B
0.125099872,0.10596401,B
0.013510642,-0.005645851,B
0.080192958,0.060992736,B
-0.051990433,-0.071199128,B
-0.03974015,-0.058965458,B
-0.023604855,-0.042836413,B
0.073252381,0.054005449,B
-0.07503489,-0.094290144,B
-0.022977661,-0.042254936,B
-0.0892147,-0.108603024,B
-0.042614113,-0.062013526,B
-0.023941611,-0.043365282,B
-0.055270401,-0.074695901,B
0.006155899,-0.013313763,B
0.048745826,0.029272229,B
-0.086293715,-0.105842177,B
0.11357306,0.094016614,B
0.077117981,0.057555557,B
-0.070096156,-0.089672393,B
0.060119553,0.040530939,B
0.033048938,0.013437881,B
0.080986797,0.061371498,B
-0.032981698,-0.052635292,B
-0.031435081,-0.051090535,B
-0.046872712,-0.066543157,B
-0.033760481,-0.053438605,B
0.058607327,0.03889938,B
0.037129335,0.017405745,B
0.0590841,0.039317165,B
-0.019081906,-0.038866614,B
0.116071234,0.096263304,B
0.062323883,0.042492274,B
-0.040374286,-0.060206541,B
0.060882862,0.041040062,B
0.054019312,0.034151406,B
-0.026178076,-0.046055152,B
0.085708304,0.065806586,B
0.048161928,0.028255974,B
0.077394666,0.057484111,B
-0.074217466,-0.094133173,B
0.00491489,-0.015025145,B
0.02142596,0.001461909,B
-0.097287785,-0.117259074,B
-0.059190736,-0.079205127,B
0.117886477,0.097799734,B
-0.063557939,-0.083646698,B
0.054678811,0.034588155,B
-0.063539897,-0.083684117,B
-0.013820531,-0.033969098,B
0.122730928,0.102540629,B
0.021010778,0.000751918,B
-0.048079346,-0.068338645,B
0.071486509,0.051173502,B
0.081772252,0.061453495,B
0.05516074,0.034830577,B
0.010340419,-0.010007442,B
-0.111681869,-0.132050741,B
0.021628633,0.001198033,B
-0.032343948,-0.052775111,B
-0.02244916,-0.042885621,B
0.050124331,0.029684612,B
-0.064543127,-0.084997693,B
0.049249748,0.028789691,B
-0.085377562,-0.105838847,B
0.05106572,0.030592212,B
-0.022522816,-0.043025446,B
-0.053796856,-0.074301127,B
0.094719635,0.074208765,B
-0.027542534,-0.048084988,B
-0.060319931,-0.080870047,B
0.082597283,0.062023749,B
-0.082998606,-0.103583823,B
0.090459534,0.069868343,B
0.067406723,0.046804652,B
0.09053751,0.069930106,B
0.060839966,0.04022451,B
-0.055000469,-0.075689376,B
-0.031353181,-0.052060641,B
0.029535539,0.008803274,B
0.055274806,0.034475766,B
0.031647411,0.010801603,B
-0.073246941,-0.094100136,B
0.031014996,0.010157472,B
-0.039829033,-0.060706138,B
0.055115772,0.034173349,B
0.009256141,-0.011712806,B
0.027272282,0.006281785,B
-0.066659541,-0.087691791,B
-0.088798332,-0.10983379,B
-0.019556181,-0.040600717,B
8.85E-05,-0.020956292,B
0.135458987,0.114347797,B
-0.082307417,-0.103437022,B
-0.03584632,-0.05698031,B
0.070090335,0.048909939,B
0.065067521,0.04387859,B
-0.046895087,-0.06810073,B
0.147638732,0.126334405,B
-0.048217356,-0.0695247,B
0.125835032,0.104513507,B
0.062212697,0.040847935,B
0.004220008,-0.017151876,B
-0.052779276,-0.074182296,B
0.01449324,-0.006918248,B
0.063097844,0.041679953,B
-0.048265261,-0.069701975,B
0.061083917,0.039639465,B
-0.083202087,-0.104654459,B
0.090742973,0.069273311,B
0.051885898,0.030413257,B
-0.059610263,-0.081096432,B
-0.080952249,-0.102440256,B
-0.034372216,-0.055873629,B
-0.069711329,-0.09122343,B
-0.042601225,-0.064118532,B
0.062466973,0.040937656,B
0.072742515,0.051193635,B
-0.036949392,-0.058509232,B
0.039262436,0.017685212,B
-0.021932731,-0.043517727,B
0.048777041,0.027177743,B
0.052797289,0.031187938,B
0.110323624,0.088677673,B
0.09068017,0.068987371,B
-0.03204672,-0.053781151,B
-0.029217065,-0.050984766,B
0.130016934,0.108249164,B
-0.034946387,-0.056718796,B
0.070339825,0.048418741,B
-0.085455613,-0.10739246,B
0.067869751,0.045893438,B
-0.038071702,-0.060062993,B
0.057138921,0.035105959,B
-0.051636015,-0.073676143,B
0.080115573,0.058038893,B
0.069007431,0.046915777,B
0.013096908,-0.009003538,B
0.083742737,0.061574982,B
0.046405087,0.024233707,B
0.002771013,-0.019466687,B
-0.012233796,-0.03448632,B
-0.02020688,-0.04250587,B
0.093490458,0.071187116,B
0.063663908,0.04135682,B
0.044817717,0.022503967,B
0.027023164,0.004606406,B
-0.102771469,-0.125211826,B
0.024535218,0.002079777,B
0.003796475,-0.018675738,B
-0.036570412,-0.059059886,B
-0.055889501,-0.078460721,B
-0.038112799,-0.060704079,B
0.074732669,0.052138015,B
0.039611103,0.016981361,B
0.039272076,0.016610934,B
0.067131112,0.044431809,B
-0.097024391,-0.119738541,B
-0.01324582,-0.036015522,B
-0.105368325,-0.128180356,B
0.080631583,0.057813005,B
-0.032533291,-0.055358489,B
-0.091854853,-0.114697188,B
0.075576414,0.052672303,B
-0.059375497,-0.082324159,B
-0.011374975,-0.034398237,B
-0.013224116,-0.036307807,B
-0.017765965,-0.040852104,B
0.018851932,-0.004262726,B
-0.044084996,-0.067220936,B
-0.006582818,-0.029737475,B
0.102506229,0.079335244,B
-0.06027027,-0.083443834,B
-0.06988011,-0.093059233,B
-0.06598905,-0.089172461,B
0.048018044,0.024815192,B
-0.03843467,-0.061661426,B
-0.0111043,-0.034375608,B
-0.026468141,-0.049750212,B
-0.093642175,-0.116924597,B
-0.087791993,-0.111101876,B
-0.042947605,-0.066276103,B
0.023621627,0.000286289,B
0.096112472,0.072768618,B
0.079148623,0.055799416,B
-0.09523053,-0.118587245,B
0.095003913,0.071629465,B
-0.035133601,-0.058516669,B
-0.056882192,-0.080268473,B
-0.041890405,-0.065307745,B
0.078652003,0.055226356,B
0.080625337,0.057193967,B
0.036300028,0.012759411,B
-0.042987139,-0.066533523,B
-0.051514728,-0.075103106,B
-0.02717649,-0.050766926,B
0.116451398,0.092858805,B
-0.023132181,-0.046728342,B
-0.022010028,-0.045615315,B
-0.003343746,-0.026978912,B
0.039634034,0.015990337,B
-0.094017885,-0.117720548,B
-0.097291288,-0.12102866,B
0.106721149,0.082930675,B
-0.043514316,-0.067330903,B
-0.098322198,-0.122161158,B
-0.05376661,-0.077657326,B
-0.039760125,-0.063652693,B
0.057019526,0.033124332,B
0.079706088,0.055722532,B
0.013065305,-0.010930012,B
0.086730023,0.062704511,B
0.034502611,0.010470542,B
0.075426039,0.051350517,B
0.028124184,0.004015936,B
0.069608972,0.045475915,B
0.009059494,-0.015115412,B
-0.084275185,-0.108456915,B
0.031205746,0.007012108,B
-0.04048536,-0.064684649,B
0.070310083,0.046096287,B
0.058355345,0.034139262,B
-0.061871737,-0.0861365,B
0.028455613,0.004187492,B
0.008027795,-0.016285257,B
-0.095752839,-0.120073451,B
-0.046655103,-0.070985307,B
0.051067711,0.026731903,B
0.065983864,0.041536289,B
0.053931343,0.029474232,B
0.059054839,0.034577652,B
-0.060641721,-0.085146436,B
0.082535177,0.058018599,B
0.00881116,-0.015761844,B
-0.044461043,-0.069078808,B
0.066856318,0.042210841,B
0.085289385,0.060634668,B
-0.044921971,-0.069598128,B
-0.019971776,-0.044677661,B
-0.05495921,-0.07966697,B
-0.056881348,-0.081610612,B
0.058952618,0.034185477,B
-0.007908813,-0.032691678,B
0.039989337,0.015170928,B
0.004074428,-0.020750929,B
0.04578905,0.020957334,B
0.035828353,0.010918141,B
0.105460006,0.080508955,B
-0.023552519,-0.048515385,B
-0.098713371,-0.123723452,B
0.073126202,0.048102966,B
0.055241794,0.030194386,B
0.116991573,0.091907583,B
-0.095450655,-0.120550074,B
-0.058043779,-0.083164584,B
-0.030756105,-0.055931341,B
0.10940409,0.084212929,B
0.086705074,0.061511661,B
-0.019767193,-0.044970772,B
-0.097572931,-0.122776626,B
0.026016739,0.0008105,B
0.177253889,0.152035437,B
-0.035419015,-0.060678435,B
0.093356093,0.068085693,B
-0.040807417,-0.066083387,B
-0.054401749,-0.079688343,B
0.067911888,0.042585361,B
0.065270986,0.039941902,B
-0.00962465,-0.034956919,B
0.004008967,-0.021445299,B
-0.008331237,-0.033789355,B
-0.044542641,-0.070001121,B
-0.008312157,-0.033807611,B
0.124315396,0.098783143,B
0.055220129,0.029652674,B
0.115755171,0.090143626,B
0.095032483,0.069395263,B
0.000753578,-0.024912237,B
0.084421435,0.058755088,B
0.082381125,0.056700411,B
-0.089180456,-0.114890723,B
-0.033793138,-0.059513473,B
-0.084613034,-0.110338184,B
-0.043338854,-0.069072805,B
-0.017043927,-0.042778958,B
0.093820782,0.068068731,B
-0.080640642,-0.10640424,B
-0.045123953,-0.070891675,B
0.062098042,0.036314884,B
-0.009264041,-0.035054795,B
0.076061807,0.050244198,B
0.081194004,0.055370661,B
0.050095744,0.02424682,B
-0.0159079,-0.041770259,B
0.057157299,0.031272382,B
-0.053838407,-0.079810256,B
0.051660685,0.02567918,B
0.099871319,0.073886347,B
-0.018166815,-0.04415519,B
0.103222487,0.077233157,B
-0.052639397,-0.07865164,B
0.064795174,0.038757605,B
-0.033094453,-0.059137755,B
0.068479425,0.042420435,B
-0.012355971,-0.038425838,B
0.004203666,-0.021924253,B
0.049758036,0.023617725,B
0.085525785,0.059364114,B
0.166010093,0.139833384,B
0.058600497,0.032410255,B
0.1077242,0.081525896,B
-0.007917996,-0.034141072,B
-0.028873184,-0.055098349,B
0.074534686,0.04827787,B
0.045804693,0.019490306,B
0.005617791,-0.020841641,B
-0.068391265,-0.094908605,B
0.072056312,0.045536819,B
-0.054741193,-0.081296319,B
0.013532159,-0.013031261,B
0.023578975,-0.002993163,B
0.034364677,0.00778586,B
-0.003760691,-0.030378113,B
0.033451196,0.006817327,B
0.077314429,0.050653954,B
-0.001400067,-0.028093315,B
0.047776323,0.021038525,B
-0.044068173,-0.07085437,B
0.077744834,0.050934431,B
-0.054591917,-0.081435073,B
-0.062878519,-0.089750202,B
-0.001838417,-0.028710308,B
-0.055744106,-0.082689797,B
0.152280977,0.125318574,B
-0.083069592,-0.110039513,B
0.05260115,0.025610062,B
0.01672816,-0.010266603,B
-0.045206683,-0.072221742,B
0.071884557,0.044832732,B
0.066245347,0.039144509,B
-0.070668165,-0.09778481,B
0.046119919,0.019000732,B
0.08806137,0.060925318,B
0.029156036,0.001986145,B
0.07291127,0.045667665,B
0.091361448,0.064117653,B
0.094409285,0.067116705,B
0.091138782,0.063813577,B
0.073002085,0.045671832,B
-0.031908639,-0.059260107,B
-0.044377436,-0.071775276,B
-0.047328641,-0.074730815,B
-0.047710585,-0.075161647,B
0.037420028,0.009964556,B
-0.034697053,-0.062185241,B
-0.034984879,-0.062477529,B
-0.04482287,-0.072391334,B
0.062440708,0.034871163,B
-0.044428402,-0.071998209,B
-0.012786182,-0.040386802,B
0.140006217,0.11238779,B
-0.002029439,-0.029663339,B
-0.094570746,-0.122221391,B
-0.042176901,-0.069840397,B
-0.036201457,-0.063900525,B
0.035295872,0.007585633,B
-0.044908585,-0.072638286,B
-0.023880222,-0.051622991,B
0.097291669,0.069545161,B
-0.028551258,-0.056298062,B
0.019204352,-0.008542767,B
-0.040359187,-0.068128878,B
0.108002746,0.08022679,B
-0.049257924,-0.077043846,B
-0.061132637,-0.088932314,B
-0.058330051,-0.086130367,B
0.075494048,0.047691271,B
0.064008694,0.036204799,B
0.110348366,0.082523333,B
-0.010054069,-0.037885085,B
-0.042042581,-0.069885915,B
0.097441799,0.069587011,B
0.052916617,0.025044493,B
0.002455035,-0.025503228,B
